b0_iriL_all,b0_mel0_all,center_stripe_rad_all,iriLmel_density_all,mean_mel_space_all,var_mel_space_all,mel_CV_all,mean_pca_ratio_iriL_all,med_pca_ratio_iriL_all,alignment_score_all,med_cluster_size_all,mean_cluster_size_all,cluster_size_75_all,annulus_In_MB
9,57,1757.16035124857,12,68.330501102899,1087.25798575346,48.2560419560201,NaN,NaN,0,98,94.8888888888889,110,310
14,55,1757.16035124857,11,69.3459553141904,944.214673004332,44.3112740451032,NaN,NaN,0,92,61.4285714285714,109,310
9,60,472.560938258661,11,70.9794158064051,1324.57657750797,51.2750526514703,2.97628795996964,2.97628795996964,571.264191899857,106,96,118,310
9,54,1757.16035124857,12,66.7195311627106,1110.76270796073,49.9525495691235,1.97245960699974,1.97245960699974,1059.30420083854,104,95.6666666666667,115.25,310
14,55,1757.16035124857,12,70.042943711643,1390.50334660868,53.2379874136994,NaN,NaN,0,72,63.0714285714286,105,310
13,54,1757.16035124857,11,68.3908561194223,1149.24354771957,49.5687533744515,NaN,NaN,0,85,65.6923076923077,126.5,310
10,53,1757.16035124857,10,69.4636289108648,1207.25870898558,50.0198869193905,NaN,NaN,0,97.5,88.5,127,310
9,59,1757.16035124857,11.1666666666667,70.1589372322562,1167.30191089685,48.6977164405731,NaN,NaN,0,101,101.111111111111,129.5,310
12,60,1757.16035124857,12,70.9340128684011,1391.24262290374,52.5831873942799,NaN,NaN,0,99,70.1666666666667,109,310
9,48,1757.16035124857,11,65.7691315163087,551.839045811438,35.717751055878,NaN,NaN,0,102,91.8888888888889,104,310
10,60,1757.16035124857,11,70.3259702084819,1258.44493571034,50.4430544563702,NaN,NaN,0,92.5,86.2,106,310
14,72,1485.40185514833,12,70.8327996114493,1239.78749427606,49.7094798012479,1.15622234676179,1.15622234676179,709.769609072153,65.5,60.2142857142857,112,310
10,48,1757.16035124857,12,67.5349084104292,1006.2342522833,46.9700727786372,NaN,NaN,0,100,87.9,118,310
9,58,1292.748033052,11,70.534802519289,1398.01747328113,53.0093946803461,2.42118016913717,2.42118016913717,801.428178797212,105,89.3333333333333,120.25,310
12,60,1757.16035124857,10,69.2969380790922,1013.30354217658,45.9362707484364,NaN,NaN,0,97,75.5,107,310
11,49,505.693613109676,12,68.7335598778169,1326.98651412757,52.9986023732839,4.88940062353049,4.88940062353049,362.399948778642,95,76.7272727272727,118.25,310
9,60,1757.16035124857,12,68.5875595943277,1362.32161261923,53.8139006639165,NaN,NaN,0,94,93.6666666666667,111,310
11,65,1505.35587540471,10.0238095238095,71.5454469188209,1560.22418676543,55.2092061059626,1.76907867047328,1.76907867047328,804.1709555595,90,73.6363636363636,125.5,310
12,71,1757.16035124857,11,72.2885502907104,1284.86248786061,49.5859695821349,4.52500589481695,4.52500589481695,845.608060952061,84,67.5,104,310
13,60,1757.16035124857,12,68.1616842648037,966.309553027246,45.6055631913229,NaN,NaN,0,95,67.2307692307692,110.25,310
12,54,1757.16035124857,11,70.3657249577069,1617.15667115898,57.1498219772113,NaN,NaN,0,91.5,69.25,105.5,310
12,54,593.473213908433,11,67.675851716168,1087.94325299291,48.7381894119074,3.63657619294324,3.63657619294324,439.139647431995,96,70.6666666666667,109.5,310
11,46,1316.86614861285,12,66.8296453724988,1069.37616907051,48.9323523431405,3.63790566067166,3.63790566067166,736.549879408249,95,77.8181818181818,108,310
9,62,1757.16035124857,11,69.659044918627,1105.89307400977,47.7396305175391,NaN,NaN,0,104,95.1111111111111,115,310
10,45,1757.16035124857,12,67.4384881649382,1140.75199929212,50.0827068694087,NaN,NaN,0,95,85.5,116,310
12,68,844.977366639984,11,71.1782650761654,1458.43966385354,53.6533489800074,2.04721096168952,2.04721096168952,556.148473053849,79.5,68.25,111.5,310
13,62,1757.16035124857,11,71.8311253394502,1476.29857177943,53.4902255854078,NaN,NaN,0,71,63.5384615384615,109,310
10,54,1757.16035124857,12,70.2974535389439,1314.273696999,51.5707342442121,NaN,NaN,0,101,88.7,143,310
11,61,1757.16035124857,12,69.3330649697736,1107.8884566077,48.0073373769074,NaN,NaN,0,102,83.4545454545455,117.5,310
10,59,726.425830566458,11,70.8764931577823,1297.49884647924,50.8219434849943,1.12324592511886,1.12324592511886,567.74710593398,99,86.6,119,310
11,55,1757.16035124857,12,70.8716324486352,1451.14943410493,53.7506390533036,NaN,NaN,0,101,75.6363636363636,104.75,310
12,71,1757.16035124857,11,72.44475351196,1464.44114450193,52.8237248360882,NaN,NaN,0,92.5,69.4166666666667,98,310
11,67,1757.16035124857,11,72.3330481790621,1404.26498272199,51.8069191051375,NaN,NaN,0,97,74.0909090909091,108.75,310
12,54,1757.16035124857,11,70.4392887817519,1353.16705494496,52.222871198375,NaN,NaN,0,91,75.5833333333333,124,310
15,49,1757.16035124857,12,67.5034909578577,1491.21621338454,57.206328469449,NaN,NaN,0,9,57.5333333333333,114.5,310
11,58,1757.16035124857,12,69.4407631257115,1358.09099954512,53.0701054537471,NaN,NaN,0,92,73.9090909090909,106,310
14,60,1496.9805379375,11,72.6754103891262,1622.51901288928,55.4252172961417,3.84769528506818,3.84769528506818,699.28225681842,52,53.6428571428571,102,310
13,65,482.527134577946,10,71.6966921609037,1443.00324011711,52.9827546144803,2.31355508922812,2.31355508922812,572.548118964162,69,60.7692307692308,102.5,310
10,60,1601.44284980005,12,70.2133582536582,1142.66914697989,48.1438153921412,1.61076748728068,1.61076748728068,874.45266034663,97,87.5,101,310
10,49,663.626829720093,11,69.4356966561126,1107.35702843507,47.9248802141952,1.24983365722116,1.24983365722116,547.485378897728,90.5,88.7,105,310
12,61,1757.16035124857,12,71.2178248995069,1485.11275799203,54.1116789168509,NaN,NaN,0,94,69.8333333333333,106,310
10,59,1757.16035124857,11,70.1551322446488,1131.70276362117,47.9520016554523,1.64951618554494,1.64951618554494,1019.77995354555,94,87.3,109,310
12,52,1757.16035124857,12,69.6778541686948,1227.52748112748,50.2829610441762,NaN,NaN,0,84,70.8333333333333,106.5,310
13,69,867.144541165067,9.26190476190476,70.5369029437358,1167.20680052302,48.4348007390663,1.45471350102848,1.45471350102848,428.365007682965,88,64,104.25,310
15,57,1757.16035124857,12,68.6201671738503,1277.43924491227,52.0856820300492,NaN,NaN,0,94,60.0666666666667,109,310
14,53,835.015746954815,10,67.6093554009778,1023.30889774093,47.3147532835961,1.67471512641717,1.67471512641717,451.855968665725,48,64.6428571428571,109,310
13,53,1757.16035124857,11,70.8679224267503,1288.1008314633,50.643676874961,NaN,NaN,0,82,66.6923076923077,115.5,310
10,55,1757.16035124857,12,68.8469129184722,971.172828002345,45.2651318913171,NaN,NaN,0,89,86.1,106,310
13,61,608.356430568622,11,69.9437564873252,1274.20168276171,51.035236749845,2.13613422745148,2.13613422745148,357.98389370465,93,62.7692307692308,100.25,310
12,63,1757.16035124857,11,70.1091463264086,1417.61059324517,53.7036490268265,3.0187672834595,3.0187672834595,832.068810434073,92,69.75,114,310
12,55,1757.16035124857,11,69.6258716635472,1190.94436849325,49.5649979234768,NaN,NaN,0,89.5,65.5,99,310
11,59,1757.16035124857,11,68.9834750803188,990.540747705096,45.6237631990795,NaN,NaN,0,84,74.6363636363636,104,310
11,58,903.037412117579,11,69.4115562983239,960.687698551139,44.6538935639798,1.9225588305244,1.9225588305244,603.24236132839,102,77,109,310
11,59,1757.16035124857,11,69.0270460713067,1136.61448290605,48.84131002582,NaN,NaN,0,100,78.9090909090909,106.5,310
10,60,1757.16035124857,11,69.1587408198297,991.300437642336,45.5255888130247,1.54281879847312,1.54281879847312,995.914405738167,105.5,88.1,110,310
12,63,497.602908401054,11,69.0410682279355,1290.77465361193,52.0376543495259,1.42766779616831,1.42766779616831,475.183893226357,87,67.4166666666667,106,310
12,52,1757.16035124857,11,67.1156056766333,1216.20823170042,51.9613535416988,NaN,NaN,0,92,68.1666666666667,111,310
11,57,1352.25766675101,11,71.9112765457513,1691.79467410895,57.1974712184434,2.73202474711759,2.73202474711759,756.601686840458,87,72.5454545454545,117.25,310
10,51,1757.16035124857,11,66.9451791385722,1069.16650351934,48.8431161748017,NaN,NaN,0,92,90.8,112,310
12,53,1757.16035124857,11,68.7522745261999,1117.72917924117,48.6274195337424,NaN,NaN,0,84,69.0833333333333,110.5,310
10,50,1757.16035124857,11,69.8908583576974,1219.93236117384,49.9743900038949,NaN,NaN,0,99.5,85.5,120,310
12,57,1757.16035124857,12,68.1404934880984,1118.00666506675,49.070097603273,NaN,NaN,0,96.5,70.3333333333333,107.5,310
11,58,1757.16035124857,11,70.9153067441105,1425.7952251198,53.2461967027008,NaN,NaN,0,100,74.8181818181818,140.25,310
11,49,1757.16035124857,12,69.2479514700588,1099.37837853267,47.881380718302,NaN,NaN,0,94,76.8181818181818,116,310
14,57,1317.89057438706,10,69.1110971157832,1024.483663318,46.3131938038237,4.96103783715369,4.96103783715369,658.498924886496,72,59.2857142857143,101,310
9,61,507.732705689914,12,69.4824099884737,1077.23042776283,47.2366872517679,1.64550299767548,1.64550299767548,348.999412672412,112,98.4444444444444,134.5,310
12,67,1757.16035124857,11,70.4756273429535,1508.76335922428,55.1152286951762,NaN,NaN,0,95.5,68.3333333333333,101.5,310
12,57,1757.16035124857,11,69.8721690243816,1284.60565355502,51.2956679457582,NaN,NaN,0,94,72.9166666666667,109.5,310
14,56,1757.16035124857,11,69.8413998038553,1374.22420985009,53.0781603911241,NaN,NaN,0,86.5,62.2142857142857,101,310
8,53,1757.16035124857,12,70.7064623721262,1303.86667519301,51.0690152885574,NaN,NaN,0,108.5,115.5,133,310
12,55,1757.16035124857,11,68.5190305849992,1202.22462891059,50.6036217090474,NaN,NaN,0,95.5,75,106,310
11,52,1757.16035124857,11,68.5206142284645,798.616753135038,41.2427827823403,NaN,NaN,0,110,82.0909090909091,118,310
11,50,578.910362518119,10,69.2944958195096,1021.96961945949,46.1339088833717,2.32442033623665,2.32442033623665,402.602964503608,81,77,110.75,310
11,49,1757.16035124857,11,67.4092971535308,1224.75587438888,51.9164474268165,NaN,NaN,0,97,76.8181818181818,108,310
11,57,1757.16035124857,11,68.1295999363996,942.375847840771,45.0584486283084,NaN,NaN,0,90,76.4545454545455,109.25,310
10,62,1064.34523918347,12,71.4937259961549,1570.84760781222,55.4369203207069,1.43481689614636,1.43481689614636,695.407730448425,99.5,79.8,104,310
14,57,1757.16035124857,12,68.8379973348741,1304.24446359073,52.4627768189318,NaN,NaN,0,95,62.3571428571429,103,310
9,52,1757.16035124857,11,69.8550004487959,1463.73042750674,54.7687779492573,NaN,NaN,0,91,98.1111111111111,128.5,310
9,57,574.692622975001,11,69.4552403506402,872.137929874822,42.519443207602,1.32872705156931,1.32872705156931,642.298367438816,83,95.5555555555556,117.75,310
12,55,1757.16035124857,11,70.895935254663,1545.4691369266,55.450929729457,NaN,NaN,0,81,65.5833333333333,96,310
13,51,1757.16035124857,11,68.7210845282984,1136.28156060508,49.0515770412003,NaN,NaN,0,61,64.6923076923077,115,310
11,58,1757.16035124857,11,70.1472654897021,1188.28505326322,49.14163154836,NaN,NaN,0,100,81.6363636363636,136,310
9,65,1290.80739814132,12,71.3738974404283,1419.48506234666,52.7868808922886,1.44085835224454,1.44085835224454,806.919936312951,110,96.3333333333333,121.5,310
12,51,1757.16035124857,11,69.2194284030623,965.451288597022,44.8887151321593,NaN,NaN,0,59.5,73.5,136.5,310
14,64,1757.16035124857,11,71.195685369176,1348.15713770909,51.5723097653051,NaN,NaN,0,74,59.5714285714286,104,310
10,53,996.516737966238,12,68.7847012540156,1391.41560935476,54.2296223629112,4.46087043806551,4.46087043806551,664.63355554515,83.5,87,144,310
12,67,669.71859278273,10,71.4558115758391,1133.36407770605,47.113694936284,1.41567588480984,1.41567588480984,511.543440290267,87.5,69.1666666666667,107,310
12,54,1757.16035124857,11,68.984099325764,1109.79249199606,48.2916331450576,NaN,NaN,0,74.5,64.25,113.5,310
15,65,540.184543878952,11,70.1523468913024,1184.70583213638,49.0640120825721,3.05096939870393,3.05096939870393,349.459864463465,73,56.2666666666667,102.25,310
12,62,1757.16035124857,12,70.6182260623969,1210.70731947734,49.2722937395464,NaN,NaN,0,89,68.25,108,310
12,47,1757.16035124857,10,67.9628313047063,924.144345431614,44.7299530329467,NaN,NaN,0,94.5,67.9166666666667,115,310
12,51,1757.16035124857,11,68.9881849513731,1276.65104228422,51.7918450884808,NaN,NaN,0,93.5,73.8333333333333,101.5,310
11,71,886.043280696823,11,70.4784565826139,1204.83416934833,49.2501154651648,5.0529977969411,5.0529977969411,521.047781957605,93,78.1818181818182,111.75,310
14,53,1757.16035124857,11,68.8723520459302,1219.64339563172,50.7074206208167,NaN,NaN,0,84,59.1428571428571,103,310
13,57,1757.16035124857,10,67.8474206550717,896.785880892096,44.1378362608356,NaN,NaN,0,77,66,121.25,310
11,53,1757.16035124857,11,68.7923160776178,1296.15611174389,52.3345777641125,NaN,NaN,0,91,75.2727272727273,106,310
11,43,1757.16035124857,12,66.375488373078,948.974952573619,46.4108631317845,NaN,NaN,0,115,82.3636363636364,127,335
11,58,1757.16035124857,12.1190476190476,68.1201018593551,1207.28673259327,51.0070169431398,NaN,NaN,0,109,84.5454545454545,126.5,335
10,53,1757.16035124857,11,67.4767406582537,895.412310622538,44.3463044154208,NaN,NaN,0,119.5,93.1,127,335
9,59,1757.16035124857,12,66.2561081872137,849.167555143891,43.9815746244947,NaN,NaN,0,110,96.8888888888889,115.75,335
10,61,1062.27119515671,11,69.751987356454,1093.73270646585,47.4131722793889,1.30261596370459,1.30261596370459,682.927626712085,114.5,92.8,143,335
9,58,1757.16035124857,11.0714285714286,69.5606898468455,1195.18385600856,49.6996669923416,NaN,NaN,0,127,105.444444444444,138.25,335
10,57,1757.16035124857,12,67.9739990359102,1175.72764547776,50.4441192893956,NaN,NaN,0,107.5,87.5,125,335
11,45,1757.16035124857,11,68.1278005420499,1124.73448551993,49.226690287844,NaN,NaN,0,112,89.3636363636364,132,335
9,62,1757.16035124857,12,70.155657113549,1313.83343780524,51.666311563565,NaN,NaN,0,115,90.8888888888889,126.25,335
9,54,1757.16035124857,12,68.8882111611332,1124.99419212911,48.6889302515108,NaN,NaN,0,121,96.3333333333333,125.5,335
10,62,1757.16035124857,11,68.4650376540026,999.295812325875,46.1719463529048,NaN,NaN,0,104.5,94.1,122,335
9,54,1757.16035124857,12,68.6242335285213,1279.11163936359,52.1166771981847,NaN,NaN,0,109,102.111111111111,124.75,335
9,58,1757.16035124857,10,70.3064514428344,1374.71820067521,52.7365436578728,NaN,NaN,0,115,99.6666666666667,133,335
11,66,1757.16035124857,11,70.1678659873672,1101.3131963262,47.2952094396195,NaN,NaN,0,106,82.7272727272727,132.5,335
12,45,1757.16035124857,12,66.9208269434109,981.979955839516,46.826318269228,NaN,NaN,0,115,79.5833333333333,130.5,335
8,57,1757.16035124857,11,69.0277694872591,1002.96380577467,45.8795120425561,NaN,NaN,0,124.5,112.5,143.5,335
8,67,1757.16035124857,12,69.218536692737,1251.40485836802,51.1065429406663,NaN,NaN,0,110,108.25,140.5,335
10,51,1757.16035124857,12,68.1307232025079,1043.6170189221,47.4162907676315,NaN,NaN,0,127,94.2,150,335
10,56,1757.16035124857,12,68.7176662700835,934.346640391406,44.482133813567,NaN,NaN,0,105.5,90,117,335
9,69,1757.16035124857,11,69.4824326693926,1023.61115574774,46.0460615763108,NaN,NaN,0,104,90,132.75,335
8,60,1757.16035124857,12,69.2974323072991,1136.64561690766,48.6514062477752,NaN,NaN,0,135,118.375,190,335
9,65,745.315939902478,12,69.7305700466806,1281.21532068625,51.3319598696578,1.87029518427909,1.87029518427909,601.675634990281,96,96.1111111111111,134.5,335
9,53,1757.16035124857,12,67.9423933408518,1040.37686730768,47.4738553611033,NaN,NaN,0,104,104,128,335
10,47,1757.16035124857,12,66.8813694446778,1112.51645299387,49.8709985712828,NaN,NaN,0,98,91,176,335
9,70,1757.16035124857,12,71.559575170753,1223.78605589152,48.8860555129305,NaN,NaN,0,118,96.7777777777778,132.25,335
8,60,1757.16035124857,12,67.53974656282,1262.47433800123,52.6080074339778,NaN,NaN,0,117,113.75,122.5,335
9,51,1757.16035124857,11,66.2647585332335,764.531786545782,41.726807041674,NaN,NaN,0,119,110,142.75,335
12,57,1757.16035124857,10,70.0933432734932,1430.18682353743,53.9534985261632,NaN,NaN,0,105.5,72.1666666666667,111.5,335
9,55,1757.16035124857,12,66.2225082916698,969.834328642388,47.0265533596246,NaN,NaN,0,114,103.888888888889,120.75,335
9,48,1757.16035124857,11,68.2776399672099,1421.28853498964,55.2157054465484,NaN,NaN,0,109,102,126.5,335
10,57,1757.16035124857,11.3571428571429,68.1561937511945,1160.55510560201,49.9836025356005,NaN,NaN,0,118,87.8,130,335
9,60,1757.16035124857,11,67.8219199336705,1376.8432289546,54.7106868134724,NaN,NaN,0,103,104.555555555556,131.25,335
9,58,1757.16035124857,12,68.9604518576595,1075.21353636283,47.5496432745271,NaN,NaN,0,112,103.777777777778,137.75,335
12,67,1757.16035124857,12,68.9587525278148,1361.74504800483,53.5129023085334,NaN,NaN,0,62,76.4166666666667,154,335
10,63,1757.16035124857,11,70.3143846422466,1204.03449760948,49.3486509496871,NaN,NaN,0,102,81.9,114,335
9,56,1757.16035124857,12,68.5963454501499,1259.61737798043,51.7390372320005,NaN,NaN,0,111,104.555555555556,137.75,335
8,58,1757.16035124857,12,70.7062870960154,1162.86628767604,48.2288445951043,NaN,NaN,0,112,117.625,140.5,335
13,60,1757.16035124857,11,68.3878886272003,1288.35068710635,52.4853201859962,2.32085523596213,2.32085523596213,830.626354482822,91,64.7692307692308,111,335
10,47,1757.16035124857,11,68.5969153223812,1150.89059651863,49.4552537007972,NaN,NaN,0,104,93.7,141,335
13,61,1757.16035124857,12,71.069057136492,1490.901409208,54.3305258996588,NaN,NaN,0,95,66.5384615384615,116.25,335
8,61,1757.16035124857,12,68.4291220397331,995.151696173494,46.1002919593466,NaN,NaN,0,112,113.375,120.5,335
11,67,1757.16035124857,11,72.3611081438267,1475.41433367007,53.0825515402106,NaN,NaN,0,111,77.2727272727273,118,335
11,48,546.987580221184,12,67.933737980525,1046.94332519343,47.6295056940845,1.7188100244602,1.7188100244602,515.442849454346,101,82,128.5,335
9,52,1757.16035124857,12,68.9827388814481,1219.53025753866,50.6239299399047,NaN,NaN,0,118,106,141,335
11,55,1757.16035124857,11,69.0366253871972,1395.7626502555,54.1160677826431,NaN,NaN,0,105,74.0909090909091,113.75,335
7,69,1757.16035124857,12,70.9027383571092,1210.44812122832,49.0693247701117,NaN,NaN,0,124,125.571428571429,136.25,335
8,39,1757.16035124857,12,65.8624195625726,798.982549342229,42.9171590662849,NaN,NaN,0,129,118.25,142.5,335
10,64,1757.16035124857,12,70.493042081347,1328.0914111891,51.697284482533,NaN,NaN,0,99,85.9,125,335
10,60,1757.16035124857,12,70.2111608944864,1330.39446838835,51.9498217055307,NaN,NaN,0,111,87.7,119,335
11,63,712.193672949462,10,71.4876779436991,1453.54507537334,53.3314094527928,9.17386122718388,9.17386122718388,549.727174930692,115,78.3636363636364,135.5,335
10,64,1757.16035124857,12,69.0793182447746,1474.14351868024,55.5804221273996,NaN,NaN,0,106,89.6,124,335
14,63,1757.16035124857,11,68.9314294152001,1166.02204013054,49.5377292663088,NaN,NaN,0,6.5,63.2857142857143,133,335
9,56,1757.16035124857,13,68.9257462257437,1119.31843002389,48.5395058371156,NaN,NaN,0,110,101.333333333333,132.5,335
11,57,1757.16035124857,12,70.2418048454127,1266.17963683017,50.6584619829595,NaN,NaN,0,92,81.8181818181818,134.25,335
8,64,1757.16035124857,11,69.1275619224226,1348.48258717552,53.1216347599835,NaN,NaN,0,128,107.875,152.5,335
10,56,1757.16035124857,12,71.2572952940428,1766.11245149637,58.9766150037224,NaN,NaN,0,98.5,84.3,123,335
11,54,1411.11430033213,12,66.4994497976127,1012.82649264405,47.85744118738,1.6404482285241,1.6404482285241,774.371414747489,107,83.1818181818182,112.75,335
10,58,1757.16035124857,12,70.3435770439899,1420.52415679708,53.579648837241,NaN,NaN,0,118,96,150,335
9,50,1757.16035124857,12,67.5745465738505,1014.10166541818,47.1256775911314,NaN,NaN,0,125,101.888888888889,152.25,335
8,60,1349.05046266688,11,69.3599396320493,1213.15967385669,50.2169436049789,1.69240906388133,1.69240906388133,866.913833605823,112.5,109.125,137.5,335
9,51,1757.16035124857,12,69.3609051345196,1478.86139167838,55.4432887582117,NaN,NaN,0,116,100.555555555556,135.5,335
10,56,1757.16035124857,11,68.254601811601,1214.57166770818,51.0598618802476,NaN,NaN,0,102.5,89.2,137,335
10,48,1757.16035124857,12,70.3489893685908,1500.68031714354,55.0663423464873,NaN,NaN,0,113,92.3,138,335
13,65,1757.16035124857,11,70.9116482154433,1010.57750532185,44.8298446170812,NaN,NaN,0,25,63.4615384615385,129.75,335
9,59,1757.16035124857,11.5952380952381,70.2762456873721,1036.97326403689,45.8221251518019,NaN,NaN,0,122,99.6666666666667,137,335
10,63,1757.16035124857,11,67.5126179767306,1095.3344135663,49.0217055610641,NaN,NaN,0,111.5,91.3,130,335
9,55,1757.16035124857,11,68.7604324200276,1108.2716300395,48.4155097623908,NaN,NaN,0,123,102.555555555556,137.5,335
8,49,1757.16035124857,12,69.1854252147538,1349.16005593448,53.0905375782659,NaN,NaN,0,127.5,111.125,154,335
10,49,1757.16035124857,11,67.1658398065585,1038.84101493405,47.9872756393916,NaN,NaN,0,98.5,89.3,130,335
8,42,1757.16035124857,12,66.0388338214298,725.911687605368,40.7983405694913,NaN,NaN,0,133,121.125,138.5,335
10,59,1757.16035124857,12,69.4886284746007,1411.49841368817,54.0662760247339,NaN,NaN,0,102.5,89.5,116,335
12,56,856.80839692966,11,68.4749431810477,1205.58355929924,50.7068903525792,3.1040220213354,3.1040220213354,560.736517342965,86,74,117.5,335
8,40,1757.16035124857,12,64.8630827272974,691.303875991283,40.5356284485744,NaN,NaN,0,128,128.25,154,335
8,58,1757.16035124857,11,68.8574205399277,1354.02202567038,53.439466631982,NaN,NaN,0,116.5,113.875,128,335
9,57,1757.16035124857,12,69.8866494708895,1365.41722706481,52.8735498279168,NaN,NaN,0,118,102.666666666667,125,335
10,65,1757.16035124857,10,68.8149948567506,1266.70799932018,51.7196020767101,NaN,NaN,0,89,84.3,118,335
12,63,549.935807354421,11,70.7338027375882,1355.589389443,52.051958336597,1.32127348232491,1.32127348232491,507.919002661061,92.5,74.1666666666667,115,335
9,47,1757.16035124857,11,67.8125609758741,830.187042341169,42.4891290809458,NaN,NaN,0,119,110.777777777778,137.25,335
9,65,1757.16035124857,11,72.2986104637998,1107.07435132838,46.0212535565196,NaN,NaN,0,111,90.4444444444444,136,335
9,57,1757.16035124857,12,68.074614617522,1102.98386075739,48.7864691110039,NaN,NaN,0,120,105.555555555556,123.75,335
9,61,1757.16035124857,11,72.0650176833468,1678.11023971404,56.8441459938624,NaN,NaN,0,105,97.8888888888889,135,335
8,66,1757.16035124857,12,68.2302719713161,1097.87112186846,48.5622251788654,NaN,NaN,0,105.5,109.375,130,335
8,67,1757.16035124857,11.3095238095238,71.5184112923743,1151.73660392521,47.4524594034369,NaN,NaN,0,125,112.5,168,335
10,55,569.63344805353,12,68.8527326951786,1118.71246899306,48.5778240700862,3.70031174586297,3.70031174586297,544.704032036859,115,94.2,141,335
10,57,1757.16035124857,12,67.7908415762021,1069.95259178513,48.2515470280563,NaN,NaN,0,103,89.6,110,335
9,62,1757.16035124857,11,71.9644881456323,1625.79149921105,56.0291692816539,NaN,NaN,0,114,88.6666666666667,129.5,335
8,57,1757.16035124857,12,69.380141406312,1350.38567289899,52.9655797256796,NaN,NaN,0,125.5,115.125,147.5,335
10,51,1757.16035124857,11.0714285714286,66.9591136108048,951.670259772948,46.0716273613448,NaN,NaN,0,103,90.2,125,335
7,44,1757.16035124857,12,65.0577258796954,1025.80643781854,49.2304529871238,NaN,NaN,0,128,132.285714285714,132.75,335
12,51,1757.16035124857,12,68.8150917175333,1246.93948254386,51.3143692747353,NaN,NaN,0,86,65.25,108.5,335
10,58,1757.16035124857,11,68.9208486936671,1286.78810748315,52.0478629673325,NaN,NaN,0,105.5,88.6,114,335
7,47,1757.16035124857,12,69.1926827184776,1096.8984278853,47.8655482589292,NaN,NaN,0,150,131,164.75,335
9,61,580.529529189577,10,69.1165866916152,1052.18498657594,46.9314278930831,6.03135100754577,6.03135100754577,606.694470670859,101,97.1111111111111,141,335
8,46,1757.16035124857,11,66.4468421805789,989.003112206318,47.3286898762321,NaN,NaN,0,131.5,117.75,154.5,335
8,53,1757.16035124857,12,69.4783440092212,1340.64751412121,52.6996638424653,NaN,NaN,0,123,118.125,132,335
9,59,677.501397744009,10,71.2446982613363,1477.31774439399,53.9491250504574,1.35740587592708,1.35740587592708,291.340302722951,111,97.2222222222222,128.25,335
12,43,1757.16035124857,11,65.1899244815949,686.156622440513,40.1819632119004,NaN,NaN,0,106.5,78.4166666666667,121.5,335
9,63,1757.16035124857,12,71.2901063604393,1265.89375007875,49.9079079256824,NaN,NaN,0,92,89.5555555555556,112.25,335
9,64,1757.16035124857,12,70.6338485108486,1493.0935157679,54.7054550738585,NaN,NaN,0,124,98.3333333333333,130.75,335
8,57,1757.16035124857,11,69.2260729108887,1068.42717731401,47.2174759532764,NaN,NaN,0,127,115.25,129,335
6,50,1757.16035124857,12,69.7860583815168,1475.97983782045,55.0518024866563,NaN,NaN,0,136,155.5,184,360
10,69,1757.16035124857,12,70.7214478924181,1257.24166211623,50.1369878367276,NaN,NaN,0,131.5,88.7,150,360
10,55,1757.16035124857,12,67.1870127319098,883.392488920306,44.2375961154755,NaN,NaN,0,126.5,87.5,140,360
9,49,1757.16035124857,11,65.880518361106,909.384187764257,45.7737708997567,NaN,NaN,0,112,102,123.75,360
8,63,1757.16035124857,12,69.2603191894396,1455.49290085486,55.0833769179625,NaN,NaN,0,118.5,120.875,170.5,360
8,68,1757.16035124857,13,69.580398414797,1276.46861287733,51.347364677176,NaN,NaN,0,112.5,112.75,124,360
9,67,1757.16035124857,13,69.8008763525689,1446.22534294347,54.4825101674312,NaN,NaN,0,140,102.333333333333,157.5,360
11,60,1757.16035124857,12,68.1268433663191,1075.22518993521,48.1317274303855,NaN,NaN,0,115,81.2727272727273,132.25,360
9,51,1757.16035124857,12,66.9719590420409,1095.74888142592,49.4268023718361,NaN,NaN,0,126,106.666666666667,143,360
7,54,1757.16035124857,12,67.1516527195634,1170.87179030688,50.9563093468858,NaN,NaN,0,158,141,171,360
9,56,1498.41391060865,11,69.1587148096143,1291.56330444638,51.9650003605778,1.38617230472866,1.38617230472866,858.987785132984,136,103.222222222222,158.5,360
7,46,1757.16035124857,12,67.0142820258831,1098.81708014146,49.4646945645805,NaN,NaN,0,131,137.428571428571,145,360
9,55,1757.16035124857,11,67.3726052463681,1189.36678721975,51.1887544102285,NaN,NaN,0,126,104,148.75,360
9,51,1757.16035124857,12,67.4699864803381,1352.23747496172,54.5024293496678,NaN,NaN,0,125,96.3333333333333,145.5,360
9,57,1757.16035124857,12,68.903761201985,1243.49383739927,51.1774790953904,NaN,NaN,0,117,107.444444444444,139.5,360
9,54,1757.16035124857,12,69.7046866988042,1597.59023971331,57.3417205343589,NaN,NaN,0,124,103.444444444444,136.75,360
7,51,1757.16035124857,12,66.2938986351626,1069.46776181842,49.3299061164535,NaN,NaN,0,164,144,168,360
8,60,1757.16035124857,11,69.9907068784838,1250.37676460418,50.5219456854624,NaN,NaN,0,139.5,117.625,155.5,360
9,67,1757.16035124857,12,68.6124683286245,1235.09936639122,51.2209826732946,NaN,NaN,0,131,103.888888888889,142.5,360
9,68,1757.16035124857,11,68.9497167567748,1182.69215948367,49.8773501378133,NaN,NaN,0,130,103.111111111111,162.75,360
